platform_id,video_id,watch_count,total_time_watched,price_per_watch
75,1241,902975,13544625,0.26
33,1771,807201,23408829,0.29
111,1956,944699,18893980,0.29
161,1423,1501,43529,0.18
94,1591,324678,13961154,0.49
41,1514,905197,10862364,0.15
162,260,1498,20972,0.11
53,1643,277421,12206524,0.34
62,201,234361,11483689,0.14
95,1071,335351,5365616,0.31
25,996,179607,2514498,0.43
6,1214,595468,32155272,0.41
161,1284,1501,36024,0.17
71,1136,126283,2904509,0.28
31,1609,626538,13157298,0.24
75,19,281009,2248072,0.16
96,1223,970323,25228398,0.43
160,1838,1996,13972,0.34
148,680,274890,4673130,0.47
148,766,317057,8560539,0.4
162,1960,1503,21042,0.49
89,1785,470019,17390703,0.3
162,911,1502,84112,0.34
159,682,1509,79977,0.4
52,1822,881004,40526184,0.14
159,1449,1514,7570,0.4
93,945,767835,43766595,0.32
61,1610,731393,27061541,0.36
158,1104,1503,16533,0.13
161,171,1498,14980,0.43
96,1269,66812,801744,0.12
101,1475,610271,25631382,0.33
108,1870,344426,6544094,0.41
160,1088,1998,45954,0.37
93,1955,770234,13093978,0.32
84,1731,93936,2912016,0.34
149,228,844779,6758232,0.13
162,1532,1499,26982,0.37
21,822,233238,1865904,0.24
93,164,739512,36236088,0.41
159,1029,1513,48416,0.36
158,1464,1500,52500,0.21
160,1172,1997,69895,0.23
159,456,1512,39312,0.14
26,100,604979,16939412,0.39
20,998,730278,27750564,0.42
160,408,2000,28000,0.3
8,1930,580554,7547202,0.1
160,659,1999,103948,0.36
160,1956,1994,39880,0.25
160,722,1999,63968,0.47
158,1179,1502,64586,0.13
135,1424,513511,25162039,0.2
53,1326,752476,36118848,0.43
53,1002,271253,1627518,0.41
158,1201,1502,69092,0.48
158,648,1500,64500,0.37
36,332,389547,8570034,0.31
158,201,1502,73598,0.17
71,1363,381494,8011374,0.35
90,1505,344719,10341570,0.43
126,13,321201,13811643,0.11
99,1120,961063,6727441,0.2
14,1249,928634,19501314,0.36
161,1295,1501,85557,0.46
135,1199,137853,3170619,0.32
66,1135,658264,28963616,0.1
162,1805,1504,9024,0.38
15,1391,346227,17311350,0.34
153,859,776044,11640660,0.37
159,77,1512,18144,0.14
134,1264,913474,36538960,0.41
52,1578,78702,1888848,0.45
162,776,1500,52500,0.47
125,156,214683,2790879,0.15
162,817,1496,50864,0.33
45,1349,178035,7477470,0.32
148,1408,870171,8701710,0.39
27,1032,950037,33251295,0.31
17,1607,468699,9373980,0.43
108,38,222413,6227564,0.37
123,1205,420093,7141581,0.24
36,1037,771883,34734735,0.48
5,1180,510644,30638640,0.2
2,1507,200802,9638496,0.29
105,1013,724030,20996870,0.18
161,351,1500,34500,0.38
118,1005,331683,3316830,0.32
122,684,437940,13576140,0.4
62,213,745715,13422870,0.23
158,555,1505,16555,0.22
161,1202,1496,19448,0.46
120,1014,380324,15973608,0.26
63,729,238818,3821088,0.47
139,1202,789221,10259873,0.44
2,1348,760478,19011950,0.43
161,1999,1501,21014,0.35
128,96,617849,19771168,0.21
37,750,625110,17503080,0.26
70,220,73443,2203290,0.19
159,819,1513,68085,0.12
104,696,854944,19663712,0.22
29,889,474537,4745370,0.49
145,499,37371,336339,0.29
67,1052,843878,4219390,0.32
159,256,1509,90540,0.31
69,319,985411,15766576,0.13
12,299,998005,41916210,0.26
9,638,714853,17156472,0.32
23,1636,977976,44986896,0.42
85,322,667233,28691019,0.49
19,201,972174,47636526,0.4
161,1663,1502,73598,0.34
159,1220,1513,34799,0.2
160,1587,1998,79920,0.12
155,61,468755,14062650,0.48
161,148,1501,55537,0.29
158,821,1498,34454,0.27
17,1020,942878,41486632,0.48
162,184,1499,67455,0.46
162,1137,1500,70500,0.48
161,1062,1499,37475,0.25
162,285,1498,71904,0.46
158,1989,1498,25466,0.42
148,476,181276,2900416,0.39
158,369,1500,12000,0.36
162,1735,1507,9042,0.28
53,401,336541,16827050,0.24
160,1392,2001,58029,0.17
136,506,291230,1747380,0.49
160,762,1999,39980,0.42
161,414,1498,17976,0.48
160,1584,1999,37981,0.36
162,1212,1500,66000,0.4
13,29,855969,51358140,0.28
147,640,766760,20702520,0.38
76,566,285259,2282072,0.31
122,1400,121578,3404184,0.12
2,686,812510,48750600,0.3
161,124,1500,82500,0.32
57,768,645913,34233389,0.14
162,272,1501,39026,0.38
159,404,1510,86070,0.21
158,916,1495,58305,0.5
158,600,1501,60040,0.22
144,482,587389,24670338,0.14
158,69,1496,38896,0.38
161,754,1495,38870,0.14
79,1064,597661,20320474,0.45
162,45,1505,60200,0.21
14,1469,123625,2596125,0.39
162,1217,1501,30020,0.3
161,1373,1500,54000,0.11
124,1550,628766,15719150,0.11
159,327,1509,54324,0.36
160,138,2000,90000,0.39
159,1092,1510,33220,0.21
153,699,958831,38353240,0.43
78,705,143044,4720452,0.15
149,1651,448385,26006330,0.15
158,463,1501,43529,0.28
160,1842,1996,17964,0.3
15,174,376768,15070720,0.26
159,1795,1515,40905,0.11
48,901,79071,1818633,0.13
158,785,1492,43268,0.4
101,568,742653,22279590,0.13
117,1157,40171,1847866,0.45
161,159,1502,40554,0.41
159,1584,1510,28690,0.5
160,1936,2000,86000,0.42
145,1831,438325,11396450,0.48
127,823,524810,7347340,0.27
162,464,1499,25483,0.32
37,974,81445,651560,0.4
59,559,528285,11622270,0.39
160,257,1998,37962,0.44
160,225,1998,53946,0.48
17,173,287742,2301936,0.26
147,927,835448,42607848,0.43
44,270,56919,1138380,0.12
161,1633,1501,39026,0.24
34,1040,388013,18236611,0.41
80,1687,886945,26608350,0.47
158,718,1500,36000,0.34
105,1080,428131,5565703,0.19
147,550,296384,11558976,0.32
84,717,785222,17274884,0.15
112,665,170083,3911909,0.4
159,1753,1503,34569,0.43
14,1791,539928,25916544,0.43
159,749,1519,33418,0.33
112,241,203139,5078475,0.49
159,1964,1508,70876,0.17
146,39,39627,832167,0.33
31,1241,680448,10206720,0.22
64,597,754431,9807603,0.27
162,1639,1499,65956,0.25
122,1356,707292,35364600,0.44
30,1403,16470,296460,0.13
158,950,1498,41944,0.39
103,629,616899,3084495,0.12
47,1520,687502,15812546,0.44
50,1379,499118,20962956,0.46
92,888,759032,17457736,0.15
160,418,2004,92184,0.33
162,1762,1502,43558,0.18
12,1665,986417,45375182,0.15
95,184,200441,9019845,0.33
162,1743,1501,10507,0.43
51,1520,670663,15425249,0.19
33,1,619560,34695360,0.37
23,1087,36921,1772208,0.42
7,1944,670534,20786554,0.18
107,1468,685829,26747331,0.19
20,955,632147,34135938,0.46
132,1839,416820,18756900,0.14
160,1783,2000,34000,0.44
159,1248,1509,64887,0.29
134,553,22019,220190,0.45
128,1686,466654,12599658,0.14
13,333,454310,24078430,0.21
161,1885,1501,87058,0.28
161,1200,1499,85443,0.39
42,809,110997,3551904,0.27
161,927,1500,76500,0.35
13,1278,869434,22605284,0.36
29,1979,711263,39119465,0.45
12,255,141315,2119725,0.32
158,560,1501,84056,0.26
45,362,520659,12495816,0.15
29,897,987391,42457813,0.49
131,406,904989,39819516,0.22
61,58,516741,11885043,0.27
144,0,747682,35888736,0.28
79,1879,365683,16821418,0.19
51,610,229984,6209568,0.31
84,1356,772293,38614650,0.3
158,1122,1501,69046,0.41
110,990,662923,23865228,0.23
161,1975,1497,11976,0.47
158,140,1503,46593,0.3
105,1946,350244,11558052,0.47
19,1377,917474,55048440,0.42
24,1054,31836,732228,0.3
158,972,1500,21000,0.12
39,35,212867,4257340,0.37
161,504,1504,43616,0.5
15,1221,647275,12298225,0.33
158,1096,1502,90120,0.41
56,1719,397001,5558014,0.43
159,468,1507,49731,0.13
159,882,1508,25636,0.2
30,968,796736,17528192,0.19
39,790,531432,2657160,0.29
151,1336,503192,7547880,0.12
162,1253,1501,10507,0.33
160,1521,1995,25935,0.33
128,1951,553198,29319494,0.18
98,1743,368590,2580130,0.33
16,523,610491,17093748,0.32
3,700,594327,11292213,0.46
52,1609,654467,13743807,0.26
26,1913,970183,50449516,0.36
159,1400,1510,42280,0.25
4,1994,442571,7081136,0.42
123,1266,890662,53439720,0.35
41,504,367382,10654078,0.46
158,790,1502,7510,0.43
106,305,400545,11615805,0.27
14,121,729780,18244500,0.18
6,559,630110,13862420,0.25
77,1596,1605,57780,0.13
162,29,1505,90300,0.2
160,1848,2000,54000,0.15
113,342,384227,2689589,0.44
59,794,231822,6027372,0.3
161,1368,1497,59880,0.12
159,1720,1512,66528,0.29
162,1703,1505,28595,0.35
0,548,392986,23186174,0.13
161,1255,1503,51102,0.25
159,1252,1505,88795,0.23
4,1963,890775,5344650,0.27
54,1995,74637,2463021,0.43
159,1815,1508,45240,0.45
74,575,973589,27260492,0.4
162,1090,1501,9006,0.5
25,850,618897,13615734,0.21
160,225,1998,53946,0.4
84,243,154584,7110864,0.47
146,67,141336,4240080,0.24
139,1043,717732,17943300,0.36
139,1380,806203,20155075,0.2
155,37,448662,10319226,0.16
74,723,619134,17954886,0.36
25,1101,344234,19965572,0.44
159,1128,1508,21112,0.19
137,382,97557,4487622,0.11
158,697,1495,85215,0.48
52,1009,408074,22852144,0.44
160,914,1996,113772,0.23
76,1523,755461,45327660,0.49
162,7,1498,8988,0.26
162,211,1504,12032,0.27
57,1137,527616,24797952,0.42
160,1799,1997,91862,0.17
159,1595,1513,72624,0.17
155,263,531630,28176390,0.14
162,874,1500,22500,0.42
103,793,726935,26896595,0.25
64,293,543868,4894812,0.2
160,442,1993,93671,0.3
104,1416,636304,28633680,0.21
22,161,625405,11882695,0.42
11,1956,858732,17174640,0.33
45,1813,727193,21088597,0.11
162,71,1499,38974,0.37
59,1934,395158,6717686,0.28
161,1140,1504,39104,0.14
158,960,1497,58383,0.43
20,479,185936,10784288,0.22
15,16,211261,4647742,0.18
77,1437,475887,25222011,0.35
120,948,368336,19890144,0.38
159,931,1510,15100,0.11
30,19,182058,1456464,0.19
61,1003,301015,7224360,0.39
64,1722,593979,2969895,0.42
159,660,1507,51238,0.25
161,268,1503,45090,0.2
141,1365,359059,19030127,0.22
40,1344,963985,26991580,0.25
67,1525,648583,35023482,0.14
158,1018,1504,67680,0.38
140,132,509758,5097580,0.24
160,960,2002,78078,0.4
77,1563,791027,46670593,0.4
32,0,583140,27990720,0.21
75,267,303647,8198469,0.27
98,358,141631,1133048,0.41
116,1964,96857,4552279,0.32
160,1639,1995,87780,0.27
159,475,1507,54252,0.27
140,848,367663,9191575,0.2
74,236,678832,7467152,0.42
9,990,374238,13472568,0.49
160,1720,2002,88088,0.37
52,266,161784,4853520,0.27
117,1632,586714,12320994,0.19
64,509,891385,12479390,0.32
102,890,771876,9262512,0.17
55,1884,985089,7880712,0.47
99,800,38753,348777,0.12
162,921,1499,89940,0.25
158,1711,1499,44970,0.41
94,323,54357,2174280,0.45
108,1338,956961,40192362,0.42
135,801,831700,44080100,0.22
140,76,628844,18236476,0.13
19,908,819697,29509092,0.41
162,810,1495,16445,0.27
8,1441,848102,22050652,0.27
24,1691,499844,23992512,0.15
119,1491,1786,48222,0.24
126,1922,207020,2691260,0.2
159,784,1508,18096,0.37
123,598,772801,6182408,0.33
158,1118,1503,19539,0.46
148,1847,284152,5967192,0.37
83,1679,433657,5203884,0.18
161,1467,1502,43558,0.13
127,524,914323,40230212,0.24
54,522,668961,6020649,0.31
160,1163,1998,25974,0.3
159,919,1506,78312,0.3
161,320,1502,58578,0.32
21,658,348235,2437645,0.25
159,1435,1509,15090,0.22
130,1004,895687,28661984,0.36
160,1881,2008,86344,0.49
16,346,111562,5243414,0.39
28,203,399862,5198206,0.42
80,1133,106297,1062970,0.33
20,100,383657,10742396,0.31
40,399,84265,4550310,0.34
159,676,1510,80030,0.3
161,187,1501,12008,0.42
113,1771,898536,26057544,0.44
92,1672,842207,11790898,0.14
160,1734,2004,102204,0.33
79,1807,292413,10819281,0.4
72,1587,118547,4741880,0.21
50,441,210479,1052395,0.4
111,692,485239,21835755,0.25
60,1702,654703,9820545,0.47
53,647,190154,5324312,0.31
150,846,308177,13867965,0.11
161,7,1500,9000,0.19
51,1931,469008,21105360,0.38
141,576,540262,12426026,0.3
148,1147,301006,3010060,0.27
141,1399,746602,17918448,0.49
162,976,1503,21042,0.31
161,489,1494,11952,0.42
120,768,890472,47195016,0.39
138,1299,544167,11427507,0.31
98,327,919877,33115572,0.16
161,1164,1502,58578,0.22
162,1935,1497,32934,0.35
160,520,2001,48024,0.11
158,76,1502,43558,0.44
161,581,1500,79500,0.11
82,1666,995409,58729131,0.36
85,661,623738,16217188,0.32
84,1386,190854,5153058,0.38
23,429,357299,2143794,0.39
15,582,462359,18494360,0.3
161,538,1502,58578,0.12
131,1442,635613,28602585,0.25
111,1002,448480,2690880,0.48
38,74,562246,14618396,0.32
20,1062,804405,20110125,0.39
47,597,275934,3587142,0.13
71,690,331547,7625581,0.23
71,300,527991,10559820,0.14
16,509,769626,10774764,0.3
162,1883,1502,31542,0.38
151,309,784214,21173778,0.42
24,1759,364109,10559161,0.49
76,757,700468,18212168,0.48
161,1164,1505,58695,0.24
28,493,141142,3951976,0.16
2,156,395228,5137964,0.14
129,1500,530332,16440292,0.34
159,1756,1511,27198,0.43
160,729,1996,31936,0.49
158,1423,1500,43500,0.33
44,766,818789,22107303,0.15
21,430,112288,2807200,0.42
73,422,356195,4630535,0.21
151,593,482527,4342743,0.25
76,1389,481497,9629940,0.11
150,1768,201734,2219074,0.48
143,753,123276,5547420,0.23
43,423,183966,11037960,0.39
147,785,667823,19366867,0.27
14,1489,616521,31442571,0.15
158,282,1501,25517,0.4
6,837,991315,56504955,0.14
119,1055,119921,1678894,0.15
32,1109,619775,17973475,0.2
2,848,627229,15680725,0.16
158,1359,1497,17964,0.18
89,1465,418851,12146679,0.36
72,745,315699,13259358,0.23
156,442,485295,22808865,0.22
147,1953,194905,1364335,0.16
64,388,911396,30076068,0.48
140,170,868930,13033950,0.43
151,1870,342867,6514473,0.41
16,238,89715,3319455,0.2
11,1877,290758,17445480,0.32
162,1795,1504,40608,0.39
90,189,594756,30927312,0.16
139,1187,725250,9428250,0.4
109,1925,963749,15419984,0.17
125,1225,669513,8034156,0.12
31,738,376409,20326086,0.43
159,992,1508,25636,0.12
160,1469,1995,41895,0.41
100,1442,510194,22958730,0.45
77,441,8002,40010,0.13
69,1738,67442,674420,0.36
158,656,1498,74900,0.24
32,744,252852,6068448,0.49
54,462,730675,13152150,0.41
6,1005,911392,9113920,0.3
33,247,791863,39593150,0.19
161,1116,1500,7500,0.31
136,1561,569164,2845820,0.13
142,555,778907,8567977,0.44
15,129,120115,4564370,0.27
121,962,415933,12477990,0.33
38,1871,740694,42960252,0.1
83,238,799984,29599408,0.41
38,1775,250033,12251617,0.13
162,1081,1500,70500,0.32
34,1852,46011,736176,0.12
161,712,1503,40581,0.14
119,1228,972750,40855500,0.23
161,350,1499,80946,0.48
162,1938,1501,49533,0.17
160,1642,1997,113829,0.28
13,1776,708688,12756384,0.12
28,55,502773,9049914,0.37
160,1269,2004,24048,0.5
80,39,814296,17100216,0.2
76,1354,820353,42658356,0.13
0,1897,496586,25822472,0.19
70,1471,914108,49361832,0.29
162,1591,1501,64543,0.21
106,1782,830411,40690139,0.4
92,930,810605,6484840,0.12
53,566,274707,2197656,0.18
158,1039,1496,79288,0.17
160,1541,2001,32016,0.16
158,1325,1494,23904,0.12
35,733,488965,2933790,0.38
160,81,1999,65967,0.44
104,165,140559,1405590,0.16
76,112,253493,6844311,0.48
53,702,376779,11303370,0.49
158,1082,1504,22560,0.28
83,95,199761,8389962,0.33
43,1802,65800,3553200,0.28
12,1155,666624,21998592,0.39
16,1170,498322,10963084,0.12
22,237,184866,6100578,0.37
162,778,1500,16500,0.5
17,1529,946644,53012064,0.24
8,438,601514,9624224,0.14
35,1702,295393,4430895,0.49
160,1539,1999,51974,0.19
161,1837,1502,19526,0.11
77,1565,169829,4415554,0.14
161,488,1496,20944,0.48
2,1962,783650,22725850,0.43
100,400,318109,3499199,0.16
127,805,622931,30523619,0.4
160,1112,1994,47856,0.15
16,1497,130438,7304528,0.5
159,768,1510,80030,0.23
159,1980,1510,42280,0.46
35,1840,741306,21497874,0.17
160,1547,2001,30015,0.26
40,227,919780,26673620,0.17
96,1513,45621,2144187,0.16
158,1849,1504,15040,0.18
44,1385,146341,7317050,0.43
160,157,1996,37924,0.46
160,1065,2001,12006,0.38
160,1769,1997,19970,0.16
121,1266,751039,45062340,0.34
126,876,218800,5907600,0.22
44,51,405224,10941048,0.27
84,291,979201,4896005,0.17
115,135,836360,43490720,0.45
124,1823,588812,14720300,0.19
71,1919,773122,34017368,0.3
53,676,639707,33904471,0.37
159,256,1513,90780,0.23
121,697,290687,16569159,0.23
93,1774,989056,6923392,0.35
50,1193,201213,8450946,0.45
162,98,1498,22470,0.3
133,739,151495,2272425,0.12
98,140,753306,23352486,0.45
14,1306,552592,22103680,0.49
159,18,1510,37750,0.25
119,1705,92138,3777658,0.2
162,618,1498,23968,0.43
160,1394,1995,55860,0.13
159,1549,1509,82995,0.17
126,135,222485,11569220,0.38
161,1453,1497,86826,0.35
97,1474,161303,2419545,0.19
101,230,596028,17284812,0.36
63,379,725433,10881495,0.2
97,514,561499,17406469,0.22
103,289,375163,2250978,0.22
11,1396,517842,9838998,0.36
7,1242,964405,27003340,0.25
77,1780,532286,25549728,0.19
160,547,1996,13972,0.27
141,1918,740002,22200060,0.44
119,942,833292,32498388,0.21
30,680,983998,16727966,0.16
130,1469,439799,9235779,0.48
159,1879,1507,69322,0.46
154,487,357262,10360598,0.35
146,414,859654,10315848,0.25
160,1580,2000,60000,0.36
149,479,566822,32875676,0.4
159,923,1512,22680,0.18
159,1923,1512,78624,0.18
18,1184,382938,11105202,0.26
50,426,378589,11736259,0.14
44,620,612374,15309350,0.27
159,822,1516,12128,0.14
68,712,4871,131517,0.36
162,1491,1497,40419,0.27
162,377,1498,11984,0.32
144,69,289274,7521124,0.38
48,1709,88924,3912656,0.21
159,1959,1517,71299,0.29
161,327,1500,54000,0.19
45,1394,544963,15258964,0.39
153,1786,802347,9628164,0.27
160,1464,1995,69825,0.43
159,86,1508,76908,0.2
161,1575,1506,16566,0.41
45,655,161533,4361391,0.41
147,1914,267523,13108627,0.33
125,724,319691,18861769,0.44
160,1777,2001,14007,0.13
162,778,1503,16533,0.24
17,381,980582,52951428,0.33
159,1274,1507,36168,0.42
52,570,713608,14272160,0.22
160,42,1994,49850,0.47
16,983,447418,12527704,0.26
59,1002,199069,1194414,0.13
73,1913,12570,653640,0.12
156,400,228422,2512642,0.21
162,334,1497,77844,0.27
162,387,1503,70641,0.26
46,1433,938129,14071935,0.41
162,702,1496,44880,0.31
75,735,169996,3909908,0.4
148,1146,729629,27725902,0.46
162,1335,1500,43500,0.3
90,941,32805,754515,0.27
77,1651,202235,11729630,0.31
159,982,1509,84504,0.16
138,134,548816,24147904,0.19
160,560,1997,111832,0.36
19,1422,705384,19750752,0.28
149,1036,380085,11402550,0.19
158,1432,1501,57038,0.13
138,1354,78875,4101500,0.12
160,1728,1998,65934,0.29
160,521,2000,18000,0.39
63,230,101248,2936192,0.21
125,1856,973923,12660999,0.24
12,618,863269,13812304,0.37
158,1481,1497,71856,0.32
94,1218,501185,17040290,0.37
158,1897,1501,78052,0.19
97,182,985065,45312990,0.18
158,235,1500,25500,0.21
162,1549,1499,82445,0.49
160,1684,1997,27958,0.16
159,1038,1511,21154,0.48
9,113,452332,8141976,0.18
159,1867,1517,43993,0.5
53,210,961515,4807575,0.2
49,1241,599035,8985525,0.2
160,978,1996,57884,0.31
1,1378,582394,14559850,0.47
3,1459,383743,13047262,0.32
33,1937,421425,12642750,0.5
161,1050,1502,63084,0.13
160,518,2002,38038,0.35
162,372,1506,24096,0.47
158,821,1499,34477,0.22
90,121,266165,6654125,0.32
98,1167,22290,713280,0.2
153,1508,303202,3032020,0.38
129,1294,584482,6429302,0.48
58,643,966172,47342428,0.48
153,407,165464,3143816,0.2
158,664,1498,41944,0.15
133,729,80444,1287104,0.13
119,431,707028,23331924,0.25
88,1273,615136,15378400,0.16
81,793,576699,21337863,0.17
17,1936,62526,2688618,0.25
33,124,40611,2233605,0.38
158,1671,1501,45030,0.12
29,1992,547092,24072048,0.19
111,458,601447,29470903,0.48
55,424,766446,22226934,0.18
160,34,2002,32032,0.16
159,1783,1510,25670,0.23
162,216,1495,17940,0.31
73,944,311323,3735876,0.46
161,147,1500,22500,0.16
67,1748,283275,1699650,0.28
124,89,383366,9967516,0.35
162,789,1495,50830,0.41
95,1113,107722,2477606,0.34
7,1437,199821,10590513,0.44
147,1531,122128,7327680,0.47
120,1300,563316,13519584,0.25
158,1379,1502,63084,0.27
108,1401,418142,24252236,0.18
30,773,916171,25652788,0.27
48,1875,329396,6917316,0.47
161,527,1502,12016,0.23
103,121,330149,8253725,0.44
124,849,762928,19073200,0.43
161,1358,1500,30000,0.32
149,150,782185,19554625,0.18
13,147,945552,14183280,0.38
159,587,1507,21098,0.45
144,342,617091,4319637,0.41
3,0,919533,44137584,0.26
158,1546,1501,21014,0.36
159,415,1509,18108,0.28
161,190,1504,13536,0.28
119,880,103036,1030360,0.43
84,620,298724,7468100,0.45
160,154,1998,25974,0.16
13,112,358042,9667134,0.48
122,1258,72895,3644750,0.26
108,1928,458601,2293005,0.29
158,1721,1498,11984,0.16
51,267,802967,21680109,0.13
160,214,2003,10015,0.36
37,770,819792,18035424,0.16
68,18,53200,1330000,0.28
135,959,22645,588770,0.17
42,1485,943145,47157250,0.28
107,895,641875,13479375,0.11
162,1710,1495,25415,0.5
161,1229,1502,36048,0.49
40,11,465485,11637125,0.12
160,1331,1998,101898,0.13
162,1072,1502,42056,0.13
112,536,264510,8993340,0.1
131,1666,223676,13196884,0.23
66,237,126386,4170738,0.21
42,210,358159,1790795,0.28
161,1701,1502,66088,0.27
51,176,984026,34440910,0.44
99,1220,656108,15090484,0.18
117,238,605789,22414193,0.21
156,245,700494,34324206,0.26
20,1053,186481,5594430,0.15
14,1772,408238,17554234,0.48
159,1265,1508,72384,0.16
47,1885,841546,48809668,0.43
43,1538,50077,2203388,0.26
69,309,463583,12516741,0.26
161,1928,1498,7490,0.28
45,880,924122,9241220,0.32
149,1764,248285,4965700,0.27
158,295,1503,42084,0.11
124,624,473336,2366680,0.16
180,1422,290467,8133076,0.35
181,890,891475,10697700,0.2
182,1055,152430,2134020,0.21
183,181,205403,7805314,0.25
184,127,554286,14965722,0.24
185,1661,508934,30027106,0.33
186,476,675344,10805504,0.11
187,1509,187674,9196026,0.41
188,768,181010,9593530,0.39
189,1736,990823,9908230,0.48
190,1076,309215,17625255,0.37
191,665,252780,5813940,0.35
192,264,280888,8707528,0.4
193,479,533577,30947466,0.47
194,1268,283128,7078200,0.14
195,535,973702,8763318,0.37
196,1684,241877,3386278,0.32
197,253,387227,18974123,0.39
